Data
72.7587
72.6793
72.5563
72.4215
72.354
72.0843
71.5487
71.6836
71.7947
71.5289
71.0409
69.9262
68.1688
65.8561
62.6309
59.858
57.6246
56.3115
56.0814
57.1922
59.2272
61.3337
64.0789
67.1572
70.4538
73.2744
75.357
76.5432
77.0708
77.285
77.158
77.1422
77.2413
77.4714
77.7571
77.7174
77.6341
77.0946
76.5273
76.2139
76.7455
76.8248
76.7574
77.2929
77.7848
78.6377
79.2963
79.6335
79.5581
79.3002
79.0582
78.9511
78.5743
78.1577
77.1739
75.7537
73.6076
70.8942
67.8237
64.2971
60.2745
54.9667
47.6595
38.0117
27.2691
19.0416
18.2799
26.5352
37.2263
45.0333
49.9365
52.8205
55.7164
58.9971
62.5238
66.106
69.0892
71.7788
73.8139
75.0992
76.1108
76.6899
77.3485
78.0863
78.7131
78.9591
78.9948
78.844
78.7171
78.487
77.8364
77.2612
76.9002
76.3369
75.9521
75.8053
75.3055
74.7223
74.1431
73.8773
73.8694
74.4803
74.6271
75.004
75.1587
75.6665
76.5392
77.8126
79.0186
79.9706
80.8116
80.9941
81.1369
81.4345
81.5733
81.5059
81.2123
80.5974
79.57
78.1974
76.7217
74.7104
72.2826
70.4697
68.7917
66.8597
64.2613
61.5122
60.1753
60.3499
61.5281
63.1506
64.5113
64.5033
63.8329
62.984
62.1073
61.5479
60.8854
59.6953
57.8348
55.0659
50.7696
44.236
35.0325
22.6039
12.2818
5.16899
3.70517
3.79245
3.78055
3.75278
3.84798
3.89956
3.84005
3.68137
3.51872
3.41162
3.28467
3.14583
3.07045
2.88004
2.82053
2.78483
2.80467
3.80038
6.54554
9.6398
12.746
17.6769
25.4562
32.9102
38.1625
40.7609
41.3361
41.5701
41.9351
42.3199
42.4072
42.2009
42.0501
41.4115
39.5549
34.8818
27.3366
18.8036
12.4524
9.67947
8.49334
6.52174
4.52237
2.70549
1.93986
1.83275
1.73754
1.70581
1.72168
1.67804
1.6106
1.59473
1.58283
1.54316
1.55903
2.11044
7.36274
15.4594
26.0354
33.8504
37.9879
39.6303
40.1936
40.3245
40.5705
40.7093
40.864
40.991
41.1377
40.7371
38.0752
32.6047
24.0876
14.3843
9.71914
6.84307
5.72437
5.31974
5.01031
4.72072
4.30022
4.28039
4.11377
4.10187
3.99476
3.95509
3.98683
3.95509
4.0146
4.22088
4.35973
4.26849
4.26055
4.31609
4.27642
4.28039
4.29229
4.36369
4.37956
4.40733
4.3994
4.47477
4.59775
4.61758
4.68899
4.67312
4.73262
4.79213
4.8318
4.76039
4.79213
4.80006
4.67709
4.51444
4.32799
4.16534
4.07014
4.0027
3.9908
3.92732
3.99476
3.95113
3.94319
3.95906
3.99476
3.9789
3.95509
3.83212
3.92336
4.05427
4.12567
4.16931
4.22088
4.31609
4.48667
4.47874
4.35576
4.22882
4.03443
3.89956
3.80831
3.83212
3.98286
4.08204
3.9908
3.90352
3.88765
3.91542
3.92336
3.87972
3.72897
3.62187
3.71311
3.84402
5.2523
9.15582
14.4161
19.593
22.1477
22.6119
22.7467
22.8499
22.8816
22.9768
22.9768
22.9094
22.9451
22.5286
19.8548
14.908
9.48905
6.06157
5.24437
5.09759
5.79975
10.6752
17.2921
26.5154
35.3182
41.3043
45.6204
49.2344
52.519
54.3399
55.4427
56.0021
56.2996
56.3948
56.5495
56.486
56.6923
57.0652
57.577
57.3508
56.8074
56.49
56.5535
57.3231
58.3902
58.9257
58.9019
58.2117
56.6249
54.3597
51.9359
48.9646
45.6799
42.9626
40.3126
35.6593
28.5703
19.954
11.774
4.30022
1.78118
1.69391
1.68994
1.6701
1.65424
1.6344
1.68597
1.76928
1.82878
1.80498
1.67407
1.61457
1.61853
1.61457
1.63837
1.63043
1.5749
1.6106
1.68597
1.70184
1.71771
1.71771
1.72564
1.75738
1.79308
1.82085
1.81688
1.85655
1.98746
2.12234
2.15408
2.16201
2.13424
2.07871
2.07077
2.03507
2.09457
2.11044
2.0311
1.89622
1.70977
1.6582
1.71771
1.74548
1.70977
1.72168
1.68597
1.70581
1.73754
1.77721
1.82085
1.86845
1.89226
1.85655
1.86449
1.87242
1.92399
1.95176
1.92003
1.94779
1.9597
1.93589
1.98746
1.94779
1.94383
1.97556
1.92003
1.87639
1.82085
1.80895
1.78515
1.84069
1.92003
1.98746
2.03904
2.0192
1.97556
1.95573
1.90019
1.93986
1.93589
2.0192
2.13028
2.23739
2.24135
2.25722
2.26119
2.33259
2.36433
2.43573
2.45954
2.45954
2.44367
2.3683
2.24929
2.13028
2.0192
1.97953
2.03904
2.03904
1.9835
1.90812
1.82085
1.75341
1.76928
1.79705
1.82085
1.80102
1.80102
1.75738
1.74151
1.74151
1.74944
1.76531
1.77325
1.72564
1.73358
1.85655
1.92399
1.92003
1.91606
1.93193
1.93589
1.92796
1.9954
2.00333
2.01127
1.9716
1.94779
1.92796
1.85259
3.54253
8.83846
15.0032
24.036
30.3237
33.418
34.5327
35.211
35.7307
36.0441
36.0322
35.9806
35.9846
36.0679
34.5803
30.649
24.1947
16.8677
11.0005
7.87448
6.0933
5.18089
5.14122
5.56173
5.58553
5.59346
5.54189
5.61726
5.649
5.6966
5.72041
5.86719
5.92272
5.56569
4.99048
4.50651
4.38353
4.71676
4.97064
5.06188
5.10155
5.08569
5.12139
5.06982
5.09362
5.13329
5.26023
5.18486
5.04602
5.07379
5.30784
5.66487
5.99016
6.0219
6.0814
6.35513
7.33497
8.61235
10.1357
11.3258
13.3172
18.1252
26.0592
33.414
39.8405
44.0217
46.7669
47.7943
48.0601
48.0324
47.8816
47.9173
47.8777
47.4215
45.9814
43.5457
39.547
32.0255
23.3497
16.2528
12.4683
9.24706
8.94161
8.96144
8.56077
8.0411
7.50159
7.08109
6.8748
6.56141
6.21628
5.99016
5.89495
5.78785
5.65693
5.47049
5.26817
5.06188
4.79213
4.53031
3.89559
3.27277
2.93954
2.94351
2.99508
2.99905
2.94748
2.8483
2.8007
2.79276
2.88004
2.91177
2.92368
2.98318
6.95811
12.9602
19.8389
27.0668
31.0497
32.0374
32.0494
32.0573
32.1049
32.097
32.208
32.1684
32.2517
31.8272
28.7964
22.3738
14.4359
9.55252
4.12567
2.82847
2.96335
2.95541
2.91971
2.8602
2.7769
2.74913
2.76103
2.70946
2.72929
2.70549
2.68962
2.70549
2.72929
2.68962
2.65789
2.63408
2.73326
2.80467
2.8245
2.73326
2.71342
2.64202
2.59045
2.64202
2.72929
2.7888
2.84037
2.92368
2.84037
2.79276
2.88004
2.92368
2.8364
2.85227
2.8364
2.79673
2.8126
2.74516
2.68169
2.74913
2.74119
2.70946
2.59838
2.52698
2.48334
2.50714
2.52698
2.58251
2.63805
2.64599
2.70946
2.70549
2.68962
2.64202
2.67772
2.65392
2.64202
2.62615
2.68169
2.61822
2.58648
2.52301
2.41987
2.39606
2.36036
2.3802
2.35243
2.35639
2.34846
2.28499
2.24929
2.26912
2.36036
2.48731
2.51111
2.52698
2.54681
2.56665
2.51111
2.51507
2.52301
2.38416
2.37226
2.34846
2.34846
2.28896
2.23739
2.18185
2.12631
2.07474
2.13424
2.20962
2.28102
2.26912
2.26515
2.37226
2.41987
2.49921
2.4516
2.4516
2.50714
2.53094
2.54284
2.49524
2.56268
2.64202
2.71342
2.65789
2.66185
2.61028
2.58251
2.59045
2.63012
2.57458
2.61425
2.55871
2.61822
2.72136
2.74516
2.78086
2.73723
2.73326
2.72929
2.72136
2.66582
2.60632
2.67772
2.74119
2.75706
2.71739
2.66185
2.65392
2.62615
2.67375
2.70946
2.73723
2.765
2.72929
2.69756
2.66582
2.74119
2.79673
2.85227
2.88004
2.78483
2.78483
2.72533
2.75309
3.11806
4.43907
5.82355
6.74389
7.56109
8.06887
8.5211
8.94161
9.14392
9.31847
9.52475
9.62393
9.76277
9.6279
9.25897
8.70359
8.04506
7.37861
6.60108
5.85132
5.60536
5.88305
6.41066
7.12869
7.75151
8.30689
8.8702
9.2431
9.30657
9.2193
9.31054
9.19153
8.99714
8.72739
8.23945
7.73564
7.01365
5.85132
4.29229
3.39575
3.28467
3.39575
3.41558
3.41955
3.47905
3.5941
3.64567
3.68534
3.76864
3.84798
3.80038
3.85989
3.89559
3.93129
3.91146
4.10981
11.6471
19.589
32.577
43.6409
53.249
59.5486
63.8726
66.9787
69.0535
71.037
73.1355
74.7064
76.2179
77.4199
78.2728
78.6972
78.8281
78.3839
78.0546
77.5865
77.2096
77.0747
76.8447
76.6503
76.4559
75.837
74.9722
74.2304
73.7663
73.4767
73.6354
73.9606
74.0836
74.5478
74.5319
74.0241
73.3656
73.2506
73.0879
73.195
73.1395
72.8182
72.3302
71.87
71.6201
71.2671
70.9735
70.8624
70.4697
70.4221
70.1523
69.8905
70.1008
70.4856
70.557
70.9775
71.0211
70.0928
69.2637
68.149
67.1136
66.1258
65.1777
64.1899
62.6388
60.0801
57.0176
53.4989
49.4089
46.6717
45.2436
44.597
44.0098
41.4591
36.5083
29.3835
21.1758
14.1265
8.94557
5.43082
3.41162
3.01492
2.89591
2.91177
2.89591
2.72929
2.63012
2.4754
2.36433
2.33259
2.30482
2.24532
2.21358
2.12631
2.22152
2.53491
2.91177
3.11409
3.20533
3.12202
3.08632
3.07442
3.09029
3.07839
3.12202
3.16963
3.1736
3.13393
2.87607
2.40003
2.05094
2.16995
2.83243
3.89956
4.67709
5.03412
5.06585
4.95081
4.87147
4.92701
4.95081
4.91511
4.91907
5.35148
5.85528
6.23612
6.33529
6.37099
6.34719
6.23612
6.25992
6.25992
6.23612
6.23612
6.17264
6.00603
5.51809
4.16931
2.62218
1.78118
1.71374
1.67804
1.6463
1.5987
2.99508
7.01761
14.1939
25.5712
35.8061
42.7999
46.1004
47.5762
48.203
48.4053
48.4846
48.437
48.433
48.3735
48.0244
45.7236
39.8604
29.7168
19.6009
11.1988
6.84703
4.12567
2.38416
1.42018
1.08299
0.952079
0.852904
0.793399
0.785465
0.813234
0.872739
0.940178
0.960013
0.856871
0.785465
0.757696
0.733894
0.733894
0.880673
1.21787
1.49952
1.68994
1.75341
1.72961
2.0549
3.29657
4.52237
5.25627
5.71247
5.83545
5.79181
5.76404
5.71644
5.68074
5.66487
5.6966
5.70057
5.6252
5.2523
4.59775
3.32831
1.52729
0.888607
0.956046
0.960013
0.967947
0.960013
0.96398
0.948112
0.896541
0.801333
0.678356
0.721993
0.84497
0.932244
0.920343
0.912409
0.900508
0.948112
0.967947
0.975881
1.02745
1.08696
1.13059
1.16233
1.18216
1.15043
1.18613
1.2615
1.30117
1.32894
1.37258
1.51142
1.77325
2.404
2.94351
3.25294
3.33228
3.31244
3.26087
3.21723
3.16963
3.09029
3.11012
3.09822
2.89987
2.38813
1.81688
1.32498
1.13456
1.13853
2.73326
5.2642
7.85465
11.0401
14.1265
16.7685
19.5176
21.4059
21.8581
21.9811
22.0525
21.997
21.997
21.9256
20.9695
19.589
17.8673
14.5866
10.6712
7.7158
5.33957
3.28864
1.96763
1.93589
1.92796
1.94383
1.93589
1.82878
1.66217
1.43209
1.25357
1.202
1.18216
1.15836
1.16233
1.18216
1.2139
1.45589
1.92796
2.24135
2.404
2.404
2.42383
2.48334
2.51507
2.55078
2.60632
2.64202
2.62218
2.57855
2.44367
2.22152
1.81688
1.61853
1.60267
1.57886
1.49556
1.36068
1.33688
1.28134
1.24564
1.22183
1.22977
1.27341
1.28927
1.1901
1.18613
1.1544
1.14646
1.10679
1.05919
0.991749
0.991749
1.03935
1.07109
1.08696
1.03935
0.979848
1.05125
1.08696
1.07902
1.10282
1.20993
1.26547
1.24167
1.25357
1.34084
1.42812
1.85655
3.44732
6.26388
11.1869
16.0148
22.2548
27.6658
32.7356
36.3297
37.9681
38.4203
39.7572
43.149
48.1633
52.7967
56.3789
58.7076
59.858
59.3502
58.3783
57.1128
56.5178
56.2202
56.1171
55.1254
52.9594
48.679
41.7447
31.4741
19.4978
10.0405
5.29197
3.245
2.49921
2.40003
2.4635
2.4754
2.54681
2.66185
2.7769
2.76896
2.76103
2.8126
2.765
2.82053
2.67772
2.58648
2.43573
2.32069
2.13424
1.97953
1.94779
1.90416
1.97953
1.99937
2.0192
1.94779
1.96366
1.99937
2.02317
1.97953
1.92796
1.84465
1.79308
1.83275
1.84862
1.88432
1.86449
1.86845
1.87242
1.82878
1.85259
1.87242
1.90416
1.91606
1.88829
1.93193
1.99143
2.05887
2.15408
2.29689
2.31276
2.32466
2.33656
2.32863
2.37226
2.35639
2.34053
2.31276
2.31672
2.26912
2.26912
2.16995
2.09061
2.0192
2.10647
2.15408
2.16995
2.19772
2.22152
2.17391
2.26515
2.30879
2.20962
2.08664
2.02713
1.98746
2.01523
2.03904
2.06284
2.04697
2.07077
2.01127
1.96763
1.84465
1.77325
1.76135
1.76531
1.74944
1.76928
1.78118
1.77721
1.80498
1.74548
1.68201
1.69787
1.68994
1.68201
1.77325
1.81292
1.83672
1.80895
1.82482
1.93589
1.9835
2.11838
2.16201
2.07474
2.08664
2.09457
2.00333
1.98746
2.0311
2.07474
2.13821
2.12631
2.17788
2.23342
2.32863
2.35639
2.59838
3.51872
4.44303
5.10949
5.37131
5.44272
5.54586
5.55379
5.51412
5.40701
5.35941
5.40305
5.45065
5.10949
4.56204
4.0741
3.85989
3.77261
3.77658
3.76071
3.80435
3.82022
3.88765
3.74484
3.24897
2.50714
1.98746
1.93589
1.96366
2.00333
2.06284
2.20565
2.24929
2.25325
2.28499
2.30086
2.23342
2.27309
2.30879
2.36036
2.28896
2.26119
2.22945
2.16995
2.08267
2.05887
2.08267
2.17391
2.16995
2.15805
2.07871
1.96763
2.0192
2.08267
2.08267
2.16598
2.22945
2.23342
2.26119
2.32466
2.28499
2.26515
2.28102
2.20565
2.12234
2.0668
2.02713
1.97556
1.98746
2.02317
2.09457
2.18978
2.22548
2.24532
2.35639
2.33656
2.34846
2.28499
2.26912
2.25722
2.24532
2.19375
2.21755
2.19375
2.10251
1.99143
1.90812
1.82878
1.76928
1.75341
1.72168
1.69787
1.75341
1.72564
1.82085
1.84465
1.91209
1.92003
1.90812
1.86052
1.90416
1.86052
1.88829
1.91606
1.90416
1.97953
1.99143
2.0192
1.99937
1.86052
1.87242
1.98746
2.0073
2.07077
2.14218
2.27705
2.3921
2.4635
2.44764
2.47144
2.42383
2.40797
2.32466
2.31276
2.32466
2.30086
2.34053
2.17391
2.00333
1.90019
1.95573
1.9835
2.0192
1.97556
1.88432
1.87639
1.86052
1.83275
1.90416
2.00333
2.12631
2.17391
2.26912
2.4159
2.56268
2.77293
2.87607
2.8245
2.75706
2.69359
2.61028
2.55078
2.59441
2.60235
2.49127
2.42383
2.3683
2.26119
2.18185
2.22152
2.32466
2.31276
2.30482
2.34053
2.404
2.4635
2.41193
2.43177
2.53094
2.55078
2.57061
2.63408
2.71739
2.97128
3.20136
3.19343
3.11012
3.02682
3.02682
3.01095
3.08235
3.09029
3.14979
3.15773
3.03078
2.84037
2.67772
2.56268
2.55078
2.53094
2.41987
2.4397
2.4397
2.45954
2.48731
2.51111
2.54284
2.78483
2.96731
3.02285
2.89987
2.88797
2.83243
2.82053
2.85227
2.91177
2.89194
2.8721
2.78483
2.51111
2.25325
2.14218
2.09457
2.32466
2.65789
2.92764
3.47905
4.0265
4.28039
4.33196
4.37163
4.42717
4.45494
4.47477
4.53031
4.48667
4.41923
4.17328
3.71311
3.42352
2.98318
2.63012
2.45954
2.38416
2.34846
2.28896
2.30482
2.42383
2.41193
2.55474
2.58251
2.62615
2.56268
2.45954
2.37623
2.34053
2.38416
2.47937
2.4278
2.28102
2.30879
2.74119
3.52269
4.22882
4.74849
5.2642
5.52999
5.59346
5.74818
6.12901
6.37099
6.41066
6.26388
5.91082
5.42685
4.93891
4.47477
4.05824
3.82418
3.66154
3.54649
3.36004
3.04665
2.96335
2.84037
2.97921
3.32831
3.72104
4.21295
4.58585
4.80403
4.97064
5.16899
5.34354
5.49429
5.76404
5.92669
5.96636
5.76404
5.49429
4.97461
4.3994
3.9908
3.5703
3.32037
3.27674
3.50682
3.96699
4.69692
5.54189
6.06553
6.5138
6.95811
7.34291
7.58886
7.692
7.6801
7.65233
7.66027
7.50555
6.74786
5.60933
4.62948
4.07807
3.57426
3.1855
2.72533
2.42383
2.36433
2.37623
2.31276
2.27309
2.27705
2.16995
2.14614
2.22152
2.31672
2.3802
2.43177
2.49921
2.42383
2.4397
2.43177
2.404
2.38813
2.35243
2.38813
2.38813
2.33259
2.29292
2.32863
2.43573
2.48334
2.55871
2.51111
2.55078
2.55871
2.47144
2.38813
2.40797
2.47144
2.55871
2.55078
2.43573
2.36036
2.29689
2.18581
2.19375
2.23739
2.32863
2.30879
2.41987
2.46747
2.43573
2.42383
2.34846
2.32466
2.35639
2.38813
2.39606
2.28896
2.21755
2.13028
2.12234
2.21358
2.26119
2.30086
2.30086
2.28499
2.34449
2.32466
2.37623
2.3802
2.3802
2.3921
2.37623
2.35243
2.34053
2.37226
2.44764
2.52301
2.57061
2.58648
2.59441
2.58648
2.53094
2.57061
2.59045
2.62615
2.61028
2.65392
2.62615
2.61028
2.65789
2.71739
2.63805
2.69359
2.8721
2.8245
2.78483
2.8364
2.93954
2.98318
2.83243
2.66979
2.57061
2.52301
2.62615
2.54681
2.57061
2.53491
2.52301
2.50317
2.49524
2.50317
2.53094
2.57458
2.51904
2.49921
2.49127
2.404
2.30086
2.31276
2.36433
2.33656
2.30086
2.25722
2.24532
2.15011
2.21755
2.32466
2.3683
2.32466
2.36433
2.48334
2.55474
2.49127
2.42383
2.3802
2.53888
2.57061
2.60235
2.55474
2.56665
2.53888
2.43177
2.34053
2.27705
2.27309
2.36433
2.40797
2.43573
2.4278
2.34449
2.27309
2.27309
2.27309
2.27705
2.3921
2.47937
2.51111
2.46747
2.4754
2.52301
2.55474
2.58648
2.51904
2.49524
2.47144
2.43177
2.404
2.42383
2.4397
2.46747
2.4635
2.40003
2.41193
2.39606
2.32466
2.29689
2.25325
2.30086
2.31276
2.29689
2.33259
2.30879
2.32466
2.36036
2.32069
2.28102
2.25722
2.25325
2.24929
2.24532
2.19772
2.16598
2.07871
2.07871
2.02317
1.93986
1.9597
1.96366
1.97953
1.98746
1.95176
1.92003
1.94383
2.61425
4.4232
6.13297
8.29895
10.3459
11.1988
11.3496
11.3496
11.3932
11.3892
11.4448
11.421
11.4606
11.421
10.8378
9.14789
6.81133
4.72072
3.40765
2.42383
2.33656
2.33259
2.33656
2.36433
2.26119
2.22152
2.22945
2.22548
2.19772
2.14614
2.08267
2.14218
2.16995
2.21358
2.25325
2.33259
2.3921
2.38416
2.32863
2.25722
2.31672
2.34449
2.39606
2.38813
2.41193
2.39606
2.39606
2.40003
2.51507
2.51111
2.53888
2.58251
2.60235
2.62615
2.68169
2.69756
2.67772
2.70946
2.67772
2.64202
2.57061
2.55078
2.38416
2.33656
2.3802
2.38813
2.44367
2.40797
2.44764
2.53491
2.59441
2.54681
2.4159
2.42383
2.3802
2.31672
2.32466
2.34053
2.37226
2.92764
3.87179
5.43478
7.37068
9.6517
10.9608
11.4606
11.5479
11.544
11.5836
11.5757
11.54
11.5122
11.4051
10.9211
9.79054
8.24341
6.41463
4.447
3.07045
2.46747
2.43177
2.39606
2.34053
2.35639
2.33259
2.47144
2.50714
2.57855
2.62218
2.65789
2.69756
2.72929
2.81657
2.87607
2.88797
2.85227
2.8602
2.80863
2.73326
2.77293
2.78483
2.82053
2.7769
2.70946
2.62218
2.50714
2.44764
2.45557
2.49127
2.56268
2.60632
2.60632
2.60632
2.57855
2.53888
2.4635
2.47937
2.4635
2.4159
2.55078
2.66185
2.68962
2.67772
2.63805
2.56268
2.52301
2.49127
2.43573
2.47937
2.42383
2.51111
2.70152
3.24897
4.53824
5.83942
6.30752
6.27975
6.24008
6.23215
6.20438
6.14884
6.15281
6.19248
6.18851
5.86719
5.06188
4.15741
3.11409
2.23739
2.07474
2.0549
2.10647
2.12234
2.29689
2.34449
2.39606
2.36036
2.32069
2.22152
2.52698
3.61393
4.7842
6.09727
7.38258
8.32672
8.93367
9.13996
9.16376
9.14789
9.15979
9.07252
9.03681
9.00508
8.48937
7.31514
6.00206
4.92701
4.19708
3.35608
2.16201
1.88829
1.85655
1.86449
1.87242
1.92796
1.96763
1.96366
2.0192
1.93193
1.91606
1.94779
1.96763
1.98746
2.043
2.07871
2.18978
2.29689
2.35243
2.47144
2.52698
2.61425
2.63408
2.60632
2.71342
2.76896
2.78483
2.7769
2.75309
2.69359
2.72929
3.72104
5.08172
6.4781
7.54522
8.05697
8.0768
8.06093
8.04506
7.99746
7.94589
7.91415
7.91019
7.94589
7.78324
6.8867
5.49429
4.30022
2.91574
2.8364
3.07839
3.1974
3.2212
3.2688
3.2688
3.23707
3.11012
3.22517
3.2331
3.1974
2.99111
2.68566
2.34449
2.21358
2.17788
2.11441
2.09854
2.07077
2.07474
2.07474
2.0668
2.12631
2.07474
2.05887
2.13821
2.18581
2.23739
2.24135
2.32466
2.31672
2.30879
2.26515
2.22152
2.07077
2.02317
1.91209
1.91606
1.93193
1.9716
1.93986
1.96366
1.96366
1.9954
2.01523
2.0311
2.05887
2.07474
2.22548
3.53856
4.53031
5.34751
5.94256
6.0338
6.01396
6.02586
6.0695
6.0695
6.37496
7.79118
10.0206
13.0792
16.5106
19.2122
21.8066
24.0083
27.4516
31.0417
33.9971
36.0203
37.5674
39.0075
39.8683
40.6538
41.5622
42.3477
43.0895
43.5536
43.7639
43.1569
42.4429
41.4472
40.0349
38.4362
36.6431
34.7231
32.2318
29.5977
26.6939
23.4489
18.9146
13.2815
8.15217
5.51809
4.25262
3.43938
3.18153
3.09822
3.07045
3.12599
3.16566
3.26087
3.37988
3.39575
3.36798
3.27674
3.21723
3.19343
3.2093
3.30054
3.2569
3.25294
3.19343
3.14979
3.07442
2.95541
2.92368
2.89591
2.93161
2.96731
2.93161
2.89987
2.74516
2.75706
2.74516
2.67772
2.66979
2.61425
2.50317
2.47144
2.51111
2.54284
2.56268
2.56665
2.52301
2.52301
2.4635
2.71342
3.39178
4.01063
4.62155
4.79213
4.73262
4.71676
4.66915
4.55014
4.43907
4.4113
4.39146
4.4113
4.20501
3.77658
3.11012
2.46747
2.22548
2.12234
2.0668
1.9954
1.97953
1.9954
2.02713
2.03904
1.98746
2.0549
2.043
2.0311
2.0549
2.12234
2.18185
2.24135
2.30086
2.33656
2.28499
2.33259
2.32466
2.28499
2.18581
2.16201
2.25722
2.23739
2.30879
2.43177
2.40797
2.37623
2.35243
2.35639
2.31276
2.40003
2.37623
2.27309
2.25325
2.27705
2.20962
2.18978
2.21358
2.25325
2.28102
2.30086
2.33656
2.3683
2.32069
2.43177
2.51111
2.4635
2.49921
2.44764
2.45557
2.52698
2.53888
2.4754
2.49524
2.45557
2.47937
2.55871
2.64995
2.68566
3.05062
5.60933
10.1595
16.221
21.0647
22.9967
23.2149
23.1395
23.08
22.961
22.8935
22.7467
22.7269
22.5841
20.6918
15.8323
10.342
5.91082
4.25659
2.92764
2.92368
2.96731
3.06649
3.12996
3.09426
3.07442
3.07839
3.05459
3.00698
2.87607
2.80467
2.78086
2.8483
2.96335
3.12996
3.41162
4.08204
5.03015
5.98223
6.50587
6.64868
6.68042
6.71215
6.67645
6.56538
6.33529
6.22025
6.15678
5.87909
4.97858
4.10584
3.1974
4.15741
5.54586
8.34259
10.6593
11.9645
12.2302
12.2461
12.2977
12.2421
12.254
12.2263
12.1945
12.1906
11.8653
10.3459
7.93002
5.53792
3.81625
2.55871
2.43177
2.42383
2.4754
4.15344
7.44605
11.6709
18.2997
24.1788
26.3329
26.6542
26.6304
26.6027
26.6066
26.5868
26.5749
26.678
26.6463
24.4645
19.3748
12.9959
8.55284
5.24437
4.35179
3.75278
3.74484
3.79641
3.78055
3.72501
3.5822
3.51872
3.47905
3.33228
3.30451
3.1855
3.01492
2.83243
2.70152
2.66185
2.66185
2.62615
2.55871
2.49524
2.53888
2.51111
2.53888
2.4516
2.67772
3.35211
4.12567
4.51047
4.63742
4.61361
4.56601
4.55411
4.62155
4.60171
4.59378
4.58981
4.60171
4.48667
4.09394
3.63377
3.14979
2.88401
2.76896
2.68169
2.50317
2.3683
2.39606
2.36036
2.28896
2.32863
2.39606
2.42383
2.4516
2.47144
2.47937
2.38813
2.404
2.48731
2.48731
2.42383
2.43177
2.44367
2.40797
2.4397
2.3802
2.4397
2.53491
2.63408
2.67772
2.66979
2.65789
2.66185
2.55871
2.43177
2.34053
2.3802
2.40797
3.62187
5.42288
8.47747
12.4722
15.4118
16.3321
16.4234
16.4789
16.5622
16.59
16.5662
16.5582
16.5463
16.2647
14.3288
10.5562
6.4543
4.05427
2.75706
2.26912
2.30482
2.40003
2.4278
2.47144
2.52301
2.48731
2.47144
2.49921
2.58251
2.63012
2.63408
2.70946
2.70946
2.70152
2.60235
2.57061
2.55078
2.55871
2.67772
2.72929
2.75309
2.71342
2.7888
2.72533
2.67375
2.58251
2.57458
2.4159
2.4516
2.51904
2.55474
2.53888
2.51111
2.50317
2.45557
